id,product_id,category_id,category_name,search_page,position_in_results,search_timestamp
383,1005008938247196,201239108,201239108,2,8,2025-08-19 12:22:34.043673
384,1005008938247196,200370154,200370154,2,8,2025-08-19 12:22:34.044479
385,4000173546845,200001680,200001680,2,9,2025-08-19 12:22:34.046702
386,4000173546845,1509,1509,2,9,2025-08-19 12:22:34.047498
387,4000173546845,201239108,201239108,2,9,2025-08-19 12:22:34.048305
388,4000173546845,200370154,200370154,2,9,2025-08-19 12:22:34.049094
389,1005007814134232,200001680,200001680,2,10,2025-08-19 12:22:34.050953
390,1005007814134232,1509,1509,2,10,2025-08-19 12:22:34.051748
391,1005007814134232,201239108,201239108,2,10,2025-08-19 12:22:34.052600
392,1005007814134232,200370154,200370154,2,10,2025-08-19 12:22:34.053467
393,1005008593534572,200001680,200001680,2,11,2025-08-19 12:22:34.055362
394,1005008593534572,1509,1509,2,11,2025-08-19 12:22:34.056259
395,1005008593534572,201239108,201239108,2,11,2025-08-19 12:22:34.057430
396,1005008593534572,200370154,200370154,2,11,2025-08-19 12:22:34.058337
397,1005008938084055,200001680,200001680,2,12,2025-08-19 12:22:34.060219
398,1005008938084055,1509,1509,2,12,2025-08-19 12:22:34.061012
399,1005008938084055,201239108,201239108,2,12,2025-08-19 12:22:34.061817
400,1005008938084055,200370154,200370154,2,12,2025-08-19 12:22:34.062660
401,1005007092665111,200001680,200001680,2,13,2025-08-19 12:22:34.064399
402,1005007092665111,1509,1509,2,13,2025-08-19 12:22:34.065177
403,1005007092665111,201239108,201239108,2,13,2025-08-19 12:22:34.065969
404,1005007092665111,200370154,200370154,2,13,2025-08-19 12:22:34.066746
405,1005008593712364,200001680,200001680,2,14,2025-08-19 12:22:34.068909
406,1005008593712364,1509,1509,2,14,2025-08-19 12:22:34.069709
407,1005008593712364,201239108,201239108,2,14,2025-08-19 12:22:34.070496
408,1005008593712364,200370154,200370154,2,14,2025-08-19 12:22:34.071274
409,1005003112018159,200001680,200001680,2,15,2025-08-19 12:22:34.073105
410,1005003112018159,1509,1509,2,15,2025-08-19 12:22:34.073895
411,1005003112018159,201239108,201239108,2,15,2025-08-19 12:22:34.074698
412,1005003112018159,200370154,200370154,2,15,2025-08-19 12:22:34.075469
413,1005006302537148,200001680,200001680,2,16,2025-08-19 12:22:34.077221
414,1005006302537148,1509,1509,2,16,2025-08-19 12:22:34.078061
415,1005006302537148,201239108,201239108,2,16,2025-08-19 12:22:34.078887
416,1005006302537148,200370154,200370154,2,16,2025-08-19 12:22:34.079659
417,1005005683209965,200001680,200001680,2,17,2025-08-19 12:22:34.081387
418,1005005683209965,1509,1509,2,17,2025-08-19 12:22:34.082420
419,1005005683209965,201239108,201239108,2,17,2025-08-19 12:22:34.083300
420,1005005683209965,200370154,200370154,2,17,2025-08-19 12:22:34.084102
421,1005008937860847,200001680,200001680,2,18,2025-08-19 12:22:34.085811
422,1005008937860847,1509,1509,2,18,2025-08-19 12:22:34.086596
423,1005008937860847,201239108,201239108,2,18,2025-08-19 12:22:34.087378
424,1005008937860847,200370154,200370154,2,18,2025-08-19 12:22:34.088174
425,1005008937903919,200001680,200001680,2,19,2025-08-19 12:22:34.090047
426,1005008937903919,1509,1509,2,19,2025-08-19 12:22:34.090876
427,1005008937903919,201239108,201239108,2,19,2025-08-19 12:22:34.091673
428,1005008937903919,200370154,200370154,2,19,2025-08-19 12:22:34.092468
429,1005008938120784,200001680,200001680,2,20,2025-08-19 12:22:34.094382
430,1005008938120784,1509,1509,2,20,2025-08-19 12:22:34.095450
431,1005008938120784,201239108,201239108,2,20,2025-08-19 12:22:34.096261
432,1005008938120784,200370154,200370154,2,20,2025-08-19 12:22:34.097048
433,1005004227126300,200001680,200001680,2,21,2025-08-19 12:22:34.098794
434,1005004227126300,1509,1509,2,21,2025-08-19 12:22:34.099573
435,1005004227126300,201239108,201239108,2,21,2025-08-19 12:22:34.100378
436,1005004227126300,200370154,200370154,2,21,2025-08-19 12:22:34.101297
437,1005008543672402,200001680,200001680,2,22,2025-08-19 12:22:34.103433
438,1005008543672402,1509,1509,2,22,2025-08-19 12:22:34.104251
439,1005008543672402,201239108,201239108,2,22,2025-08-19 12:22:34.105033
440,1005008543672402,200370154,200370154,2,22,2025-08-19 12:22:34.105907
441,1005008938249260,200001680,200001680,2,23,2025-08-19 12:22:34.107893
442,1005008938249260,1509,1509,2,23,2025-08-19 12:22:34.108774
443,1005008938249260,201239108,201239108,2,23,2025-08-19 12:22:34.109680
444,1005008938249260,200370154,200370154,2,23,2025-08-19 12:22:34.110498
445,1005008938003411,200001680,200001680,2,24,2025-08-19 12:22:34.112676
446,1005008938003411,1509,1509,2,24,2025-08-19 12:22:34.113541
447,1005008938003411,201239108,201239108,2,24,2025-08-19 12:22:34.114341
448,1005008938003411,200370154,200370154,2,24,2025-08-19 12:22:34.115134
449,1005007535407176,200001680,200001680,2,25,2025-08-19 12:22:34.116873
450,1005007535407176,1509,1509,2,25,2025-08-19 12:22:34.117717
451,1005007535407176,201239108,201239108,2,25,2025-08-19 12:22:34.118555
452,1005007535407176,200370154,200370154,2,25,2025-08-19 12:22:34.119340
453,1005004901730118,200001680,200001680,2,26,2025-08-19 12:22:34.121395
454,1005004901730118,1509,1509,2,26,2025-08-19 12:22:34.122222
455,1005004901730118,201239108,201239108,2,26,2025-08-19 12:22:34.123067
456,1005004901730118,200370154,200370154,2,26,2025-08-19 12:22:34.123898
457,1005008938123625,200001680,200001680,2,27,2025-08-19 12:22:34.125801
458,1005008938123625,1509,1509,2,27,2025-08-19 12:22:34.126608
459,1005008938123625,201239108,201239108,2,27,2025-08-19 12:22:34.127401
460,1005008938123625,200370154,200370154,2,27,2025-08-19 12:22:34.128237
461,1005003257435271,200001680,200001680,2,28,2025-08-19 12:22:34.129997
462,1005003257435271,1509,1509,2,28,2025-08-19 12:22:34.130791
463,1005003257435271,201239108,201239108,2,28,2025-08-19 12:22:34.131581
464,1005003257435271,200370154,200370154,2,28,2025-08-19 12:22:34.132361
465,1005008938244262,200001680,200001680,2,29,2025-08-19 12:22:34.134291
466,1005008938244262,1509,1509,2,29,2025-08-19 12:22:34.135063
467,1005008938244262,201239108,201239108,2,29,2025-08-19 12:22:34.135850
468,1005008938244262,200370154,200370154,2,29,2025-08-19 12:22:34.136924
469,1005004901537540,200001680,200001680,2,30,2025-08-19 12:22:34.138707
470,1005004901537540,1509,1509,2,30,2025-08-19 12:22:34.139541
471,1005004901537540,201239108,201239108,2,30,2025-08-19 12:22:34.140357
472,1005004901537540,200370154,200370154,2,30,2025-08-19 12:22:34.141145
473,1005007199202023,200001680,200001680,2,31,2025-08-19 12:22:34.142906
474,1005007199202023,1509,1509,2,31,2025-08-19 12:22:34.143697
475,1005007199202023,201239108,201239108,2,31,2025-08-19 12:22:34.144469
476,1005007199202023,200370154,200370154,2,31,2025-08-19 12:22:34.145311
477,1005008937859968,200001680,200001680,2,32,2025-08-19 12:22:34.147082
478,1005008937859968,1509,1509,2,32,2025-08-19 12:22:34.147880
479,1005008937859968,201239108,201239108,2,32,2025-08-19 12:22:34.148658
480,1005008937859968,200370154,200370154,2,32,2025-08-19 12:22:34.149788
481,1005008938213502,200001680,200001680,2,33,2025-08-19 12:22:34.151548
482,1005008938213502,1509,1509,2,33,2025-08-19 12:22:34.152340
483,1005008938213502,201239108,201239108,2,33,2025-08-19 12:22:34.153134
484,1005008938213502,200370154,200370154,2,33,2025-08-19 12:22:34.153907
485,1005008938207611,200001680,200001680,2,34,2025-08-19 12:22:34.155664
486,1005008938207611,1509,1509,2,34,2025-08-19 12:22:34.156577
487,1005008938207611,201239108,201239108,2,34,2025-08-19 12:22:34.157449
488,1005008938207611,200370154,200370154,2,34,2025-08-19 12:22:34.158327
489,1005004901571608,200001680,200001680,2,35,2025-08-19 12:22:34.160172
490,1005004901571608,1509,1509,2,35,2025-08-19 12:22:34.160977
491,1005004901571608,201239108,201239108,2,35,2025-08-19 12:22:34.161833
492,1005004901571608,200370154,200370154,2,35,2025-08-19 12:22:34.162624
493,1005002984707990,200001680,200001680,2,36,2025-08-19 12:22:34.164340
494,1005002984707990,1509,1509,2,36,2025-08-19 12:22:34.165111
495,1005002984707990,201239108,201239108,2,36,2025-08-19 12:22:34.165904
496,1005002984707990,200370154,200370154,2,36,2025-08-19 12:22:34.166685
497,1005008938222517,200001680,200001680,2,37,2025-08-19 12:22:34.168715
498,1005008938222517,1509,1509,2,37,2025-08-19 12:22:34.169484
499,1005008938222517,201239108,201239108,2,37,2025-08-19 12:22:34.170494
500,1005008938222517,200370154,200370154,2,37,2025-08-19 12:22:34.171309
501,1005004662164499,200001680,200001680,2,38,2025-08-19 12:22:34.173129
502,1005004662164499,1509,1509,2,38,2025-08-19 12:22:34.173919
503,1005004662164499,201239108,201239108,2,38,2025-08-19 12:22:34.174729
504,1005004662164499,200370154,200370154,2,38,2025-08-19 12:22:34.175703
505,1005007091624196,200001680,200001680,2,39,2025-08-19 12:22:34.177530
506,1005007091624196,1509,1509,2,39,2025-08-19 12:22:34.178390
507,1005007091624196,201239108,201239108,2,39,2025-08-19 12:22:34.179235
508,1005007091624196,200370154,200370154,2,39,2025-08-19 12:22:34.179999
509,4000103904742,200001680,200001680,1,1,2025-08-19 12:23:22.221434
510,4000103904742,1509,1509,1,1,2025-08-19 12:23:22.223790
511,4000103904742,201239108,201239108,1,1,2025-08-19 12:23:22.224911
512,4000103904742,200370154,200370154,1,1,2025-08-19 12:23:22.225913
513,1005009427343397,200001680,200001680,1,2,2025-08-19 12:23:22.229040
514,1005009427343397,1509,1509,1,2,2025-08-19 12:23:22.229985
515,1005009427343397,201239108,201239108,1,2,2025-08-19 12:23:22.231225
516,1005009427343397,200370154,200370154,1,2,2025-08-19 12:23:22.232299
517,1005007847605514,200001680,200001680,1,3,2025-08-19 12:23:22.235735
518,1005007847605514,1509,1509,1,3,2025-08-19 12:23:22.236551
519,1005007847605514,201239108,201239108,1,3,2025-08-19 12:23:22.237340
520,1005007847605514,200370154,200370154,1,3,2025-08-19 12:23:22.238118
521,1005005483286611,200001680,200001680,1,4,2025-08-19 12:23:22.240616
522,1005005483286611,1509,1509,1,4,2025-08-19 12:23:22.241394
523,1005005483286611,201239108,201239108,1,4,2025-08-19 12:23:22.242149
524,1005005483286611,200370154,200370154,1,4,2025-08-19 12:23:22.242908
525,1005006331991341,200001680,200001680,1,5,2025-08-19 12:23:22.245295
526,1005006331991341,1509,1509,1,5,2025-08-19 12:23:22.246401
527,1005006331991341,201239108,201239108,1,5,2025-08-19 12:23:22.247339
528,1005006331991341,200370154,200370154,1,5,2025-08-19 12:23:22.248204
529,4000103765289,200001680,200001680,1,6,2025-08-19 12:23:22.249928
530,4000103765289,1509,1509,1,6,2025-08-19 12:23:22.250748
531,4000103765289,201239108,201239108,1,6,2025-08-19 12:23:22.251528
532,4000103765289,200370154,200370154,1,6,2025-08-19 12:23:22.252316
533,1005006314715623,200001680,200001680,1,7,2025-08-19 12:23:22.254097
534,1005006314715623,1509,1509,1,7,2025-08-19 12:23:22.254924
535,1005006314715623,201239108,201239108,1,7,2025-08-19 12:23:22.255726
536,1005006314715623,200370154,200370154,1,7,2025-08-19 12:23:22.256632
537,1005007240369484,200001680,200001680,1,8,2025-08-19 12:23:22.258583
538,1005007240369484,1509,1509,1,8,2025-08-19 12:23:22.259508
539,1005007240369484,201239108,201239108,1,8,2025-08-19 12:23:22.260454
540,1005007240369484,200370154,200370154,1,8,2025-08-19 12:23:22.261357
541,1005008937958716,200001680,200001680,1,9,2025-08-19 12:23:22.263976
542,1005008937958716,1509,1509,1,9,2025-08-19 12:23:22.264784
543,1005008937958716,201239108,201239108,1,9,2025-08-19 12:23:22.265559
544,1005008937958716,200370154,200370154,1,9,2025-08-19 12:23:22.266357
545,1005009576750225,200001680,200001680,1,10,2025-08-19 12:23:22.268115
546,1005009576750225,1509,1509,1,10,2025-08-19 12:23:22.268909
547,1005009576750225,201239108,201239108,1,10,2025-08-19 12:23:22.269754
548,1005009576750225,200370154,200370154,1,10,2025-08-19 12:23:22.270685
549,1005005380140400,200001680,200001680,1,11,2025-08-19 12:23:22.272777
550,1005005380140400,1509,1509,1,11,2025-08-19 12:23:22.273593
551,1005005380140400,201239108,201239108,1,11,2025-08-19 12:23:22.274354
552,1005005380140400,200370154,200370154,1,11,2025-08-19 12:23:22.275209
553,1005006919999019,200001680,200001680,1,12,2025-08-19 12:23:22.277002
554,1005006919999019,1509,1509,1,12,2025-08-19 12:23:22.277912
555,1005006919999019,201239108,201239108,1,12,2025-08-19 12:23:22.278811
556,1005006919999019,200370154,200370154,1,12,2025-08-19 12:23:22.279649
557,1005006025120002,200001680,200001680,1,13,2025-08-19 12:23:22.281340
558,1005006025120002,1509,1509,1,13,2025-08-19 12:23:22.282123
559,1005006025120002,201239108,201239108,1,13,2025-08-19 12:23:22.282898
560,1005006025120002,200370154,200370154,1,13,2025-08-19 12:23:22.283795
561,1005009649285368,200001680,200001680,1,14,2025-08-19 12:23:22.286333
562,1005009649285368,1509,1509,1,14,2025-08-19 12:23:22.287100
563,1005009649285368,201239108,201239108,1,14,2025-08-19 12:23:22.287865
564,1005009649285368,200370154,200370154,1,14,2025-08-19 12:23:22.288636
565,1005007514185208,200001680,200001680,1,15,2025-08-19 12:23:22.291045
566,1005007514185208,1509,1509,1,15,2025-08-19 12:23:22.291828
567,1005007514185208,201239108,201239108,1,15,2025-08-19 12:23:22.292594
568,1005007514185208,200370154,200370154,1,15,2025-08-19 12:23:22.293351
569,1005009663150511,200001680,200001680,1,16,2025-08-19 12:23:22.295830
570,1005009663150511,1509,1509,1,16,2025-08-19 12:23:22.296654
571,1005009663150511,201239108,201239108,1,16,2025-08-19 12:23:22.297452
572,1005009663150511,200370154,200370154,1,16,2025-08-19 12:23:22.298218
573,1005007495600082,200001680,200001680,1,17,2025-08-19 12:23:22.299890
574,1005007495600082,1509,1509,1,17,2025-08-19 12:23:22.300671
575,1005007495600082,201239108,201239108,1,17,2025-08-19 12:23:22.301466
576,1005007495600082,200370154,200370154,1,17,2025-08-19 12:23:22.302242
577,1005006631256214,200001680,200001680,1,18,2025-08-19 12:23:22.304636
578,1005006631256214,1509,1509,1,18,2025-08-19 12:23:22.305463
579,1005006631256214,201239108,201239108,1,18,2025-08-19 12:23:22.306309
580,1005006631256214,200370154,200370154,1,18,2025-08-19 12:23:22.307094
581,1005009119345176,200001680,200001680,1,19,2025-08-19 12:23:22.308669
582,1005009119345176,1509,1509,1,19,2025-08-19 12:23:22.309424
583,1005009119345176,201239108,201239108,1,19,2025-08-19 12:23:22.310279
584,1005009119345176,200370154,200370154,1,19,2025-08-19 12:23:22.311142
585,1005009498078900,200001680,200001680,1,20,2025-08-19 12:23:22.313783
586,1005009498078900,1509,1509,1,20,2025-08-19 12:23:22.314591
587,1005009498078900,201239108,201239108,1,20,2025-08-19 12:23:22.315378
588,1005009498078900,200370154,200370154,1,20,2025-08-19 12:23:22.316208
589,1005007514051339,200001680,200001680,1,21,2025-08-19 12:23:22.318812
590,1005007514051339,1509,1509,1,21,2025-08-19 12:23:22.319577
591,1005007514051339,201239108,201239108,1,21,2025-08-19 12:23:22.320335
592,1005007514051339,200370154,200370154,1,21,2025-08-19 12:23:22.321092
593,1005008575431921,200001680,200001680,1,22,2025-08-19 12:23:22.322757
594,1005008575431921,1509,1509,1,22,2025-08-19 12:23:22.323756
595,1005008575431921,201239108,201239108,1,22,2025-08-19 12:23:22.324571
596,1005008575431921,200370154,200370154,1,22,2025-08-19 12:23:22.325356
597,1005004448761215,200001680,200001680,1,23,2025-08-19 12:23:22.326973
598,1005004448761215,1509,1509,1,23,2025-08-19 12:23:22.327838
599,1005004448761215,201239108,201239108,1,23,2025-08-19 12:23:22.328714
600,1005004448761215,200370154,200370154,1,23,2025-08-19 12:23:22.329562
601,1005009641458559,200001680,200001680,1,24,2025-08-19 12:23:22.332174
602,1005009641458559,1509,1509,1,24,2025-08-19 12:23:22.332978
603,1005009641458559,201239108,201239108,1,24,2025-08-19 12:23:22.333778
604,1005009641458559,200370154,200370154,1,24,2025-08-19 12:23:22.334627
605,4000484298801,200001680,200001680,1,25,2025-08-19 12:23:22.336291
606,4000484298801,1509,1509,1,25,2025-08-19 12:23:22.337209
607,4000484298801,201239108,201239108,1,25,2025-08-19 12:23:22.338054
608,4000484298801,200370154,200370154,1,25,2025-08-19 12:23:22.338847
609,1005007252815010,200001680,200001680,1,26,2025-08-19 12:23:22.340642
610,1005007252815010,1509,1509,1,26,2025-08-19 12:23:22.341408
611,1005007252815010,201239108,201239108,1,26,2025-08-19 12:23:22.342191
612,1005007252815010,200370154,200370154,1,26,2025-08-19 12:23:22.342947
613,1005006039902056,200001680,200001680,1,27,2025-08-19 12:23:22.344572
614,1005006039902056,1509,1509,1,27,2025-08-19 12:23:22.345378
615,1005006039902056,201239108,201239108,1,27,2025-08-19 12:23:22.346142
616,1005006039902056,200370154,200370154,1,27,2025-08-19 12:23:22.346895
617,1005007523284932,200001680,200001680,1,28,2025-08-19 12:23:22.349316
618,1005007523284932,1509,1509,1,28,2025-08-19 12:23:22.350166
619,1005007523284932,201239108,201239108,1,28,2025-08-19 12:23:22.351084
620,1005007523284932,200370154,200370154,1,28,2025-08-19 12:23:22.351903
621,1005008938244262,200001680,200001680,1,30,2025-08-19 12:23:22.356160
622,1005008938244262,1509,1509,1,30,2025-08-19 12:23:22.356945
623,1005008938244262,201239108,201239108,1,30,2025-08-19 12:23:22.357738
624,1005008938244262,200370154,200370154,1,30,2025-08-19 12:23:22.358568
625,1005006005677140,200001680,200001680,1,31,2025-08-19 12:23:22.360287
626,1005006005677140,1509,1509,1,31,2025-08-19 12:23:22.361180
627,1005006005677140,201239108,201239108,1,31,2025-08-19 12:23:22.361946
628,1005006005677140,200370154,200370154,1,31,2025-08-19 12:23:22.362727
629,1005009685776051,200001680,200001680,1,32,2025-08-19 12:23:22.365430
630,1005009685776051,1509,1509,1,32,2025-08-19 12:23:22.366305
631,1005009685776051,201239108,201239108,1,32,2025-08-19 12:23:22.367122
632,1005009685776051,200370154,200370154,1,32,2025-08-19 12:23:22.368197
633,1005006309363506,200001680,200001680,1,33,2025-08-19 12:23:22.370099
634,1005006309363506,1509,1509,1,33,2025-08-19 12:23:22.370910
635,1005006309363506,201239108,201239108,1,33,2025-08-19 12:23:22.371759
636,1005006309363506,200370154,200370154,1,33,2025-08-19 12:23:22.372587
637,1005007238811156,200001680,200001680,1,34,2025-08-19 12:23:22.374270
638,1005007238811156,1509,1509,1,34,2025-08-19 12:23:22.375046
639,1005007238811156,201239108,201239108,1,34,2025-08-19 12:23:22.375821
640,1005007238811156,200370154,200370154,1,34,2025-08-19 12:23:22.376629
641,1005006726645586,200001680,200001680,1,35,2025-08-19 12:23:22.379416
642,1005006726645586,1509,1509,1,35,2025-08-19 12:23:22.380341
643,1005006726645586,201239108,201239108,1,35,2025-08-19 12:23:22.381184
644,1005006726645586,200370154,200370154,1,35,2025-08-19 12:23:22.381979
645,1005007232505013,200001680,200001680,1,37,2025-08-19 12:23:22.385914
646,1005007232505013,1509,1509,1,37,2025-08-19 12:23:22.386710
647,1005007232505013,201239108,201239108,1,37,2025-08-19 12:23:22.387496
648,1005007232505013,200370154,200370154,1,37,2025-08-19 12:23:22.388263
649,1005006774382775,200001680,200001680,1,38,2025-08-19 12:23:22.390094
650,1005006774382775,1509,1509,1,38,2025-08-19 12:23:22.390927
651,1005006774382775,201239108,201239108,1,38,2025-08-19 12:23:22.391719
652,1005006774382775,200370154,200370154,1,38,2025-08-19 12:23:22.392524
653,1005002633515520,200001680,200001680,1,39,2025-08-19 12:23:22.394247
654,1005002633515520,1509,1509,1,39,2025-08-19 12:23:22.395094
655,1005002633515520,201239108,201239108,1,39,2025-08-19 12:23:22.395890
656,1005002633515520,200370154,200370154,1,39,2025-08-19 12:23:22.396691
657,1005007251277640,200001680,200001680,1,40,2025-08-19 12:23:22.398346
658,1005007251277640,1509,1509,1,40,2025-08-19 12:23:22.399142
659,1005007251277640,201239108,201239108,1,40,2025-08-19 12:23:22.399964
660,1005007251277640,200370154,200370154,1,40,2025-08-19 12:23:22.400841
661,1005009119012914,200001680,200001680,1,41,2025-08-19 12:23:22.402449
662,1005009119012914,1509,1509,1,41,2025-08-19 12:23:22.403224
663,1005009119012914,201239108,201239108,1,41,2025-08-19 12:23:22.403978
664,1005009119012914,200370154,200370154,1,41,2025-08-19 12:23:22.404829
665,1005009654697358,200001680,200001680,1,42,2025-08-19 12:23:22.406454
666,1005009654697358,1509,1509,1,42,2025-08-19 12:23:22.407369
667,1005009654697358,201239108,201239108,1,42,2025-08-19 12:23:22.408256
668,1005009654697358,200370154,200370154,1,42,2025-08-19 12:23:22.409095
669,1005008937893874,200001680,200001680,2,1,2025-08-19 12:23:23.883647
670,1005008937893874,1509,1509,2,1,2025-08-19 12:23:23.887136
671,1005008937893874,201239108,201239108,2,1,2025-08-19 12:23:23.889910
672,1005008937893874,200370154,200370154,2,1,2025-08-19 12:23:23.892752
673,1005004546895817,200001680,200001680,2,2,2025-08-19 12:23:23.897620
674,1005004546895817,1509,1509,2,2,2025-08-19 12:23:23.899857
675,1005004546895817,201239108,201239108,2,2,2025-08-19 12:23:23.901543
676,1005004546895817,200370154,200370154,2,2,2025-08-19 12:23:23.902960
677,1005008938180557,200001680,200001680,2,3,2025-08-19 12:23:23.905697
678,1005008938180557,1509,1509,2,3,2025-08-19 12:23:23.906980
679,1005008938180557,201239108,201239108,2,3,2025-08-19 12:23:23.908224
680,1005008938180557,200370154,200370154,2,3,2025-08-19 12:23:23.909372
681,1005002984905061,200001680,200001680,2,4,2025-08-19 12:23:23.911934
682,1005002984905061,1509,1509,2,4,2025-08-19 12:23:23.913011
683,1005002984905061,201239108,201239108,2,4,2025-08-19 12:23:23.914125
684,1005002984905061,200370154,200370154,2,4,2025-08-19 12:23:23.915144
685,1005008938192522,200001680,200001680,2,5,2025-08-19 12:23:23.917104
686,1005008938192522,1509,1509,2,5,2025-08-19 12:23:23.918035
687,1005008938192522,201239108,201239108,2,5,2025-08-19 12:23:23.918905
688,1005008938192522,200370154,200370154,2,5,2025-08-19 12:23:23.919756
689,1005008937824954,200001680,200001680,2,6,2025-08-19 12:23:23.921598
690,1005008937824954,1509,1509,2,6,2025-08-19 12:23:23.922462
691,1005008937824954,201239108,201239108,2,6,2025-08-19 12:23:23.923281
692,1005008937824954,200370154,200370154,2,6,2025-08-19 12:23:23.924056
693,1005008938102022,200001680,200001680,2,7,2025-08-19 12:23:23.925680
694,1005008938102022,1509,1509,2,7,2025-08-19 12:23:23.926484
695,1005008938102022,201239108,201239108,2,7,2025-08-19 12:23:23.927263
696,1005008938102022,200370154,200370154,2,7,2025-08-19 12:23:23.928121
697,1005008938247196,200001680,200001680,2,8,2025-08-19 12:23:23.929876
698,1005008938247196,1509,1509,2,8,2025-08-19 12:23:23.930673
699,1005008938247196,201239108,201239108,2,8,2025-08-19 12:23:23.931454
700,1005008938247196,200370154,200370154,2,8,2025-08-19 12:23:23.932241
701,4000173546845,200001680,200001680,2,9,2025-08-19 12:23:23.933920
702,4000173546845,1509,1509,2,9,2025-08-19 12:23:23.934717
703,4000173546845,201239108,201239108,2,9,2025-08-19 12:23:23.935492
704,4000173546845,200370154,200370154,2,9,2025-08-19 12:23:23.936277
705,1005007814134232,200001680,200001680,2,10,2025-08-19 12:23:23.937960
706,1005007814134232,1509,1509,2,10,2025-08-19 12:23:23.938816
707,1005007814134232,201239108,201239108,2,10,2025-08-19 12:23:23.939626
708,1005007814134232,200370154,200370154,2,10,2025-08-19 12:23:23.940421
709,1005008593534572,200001680,200001680,2,11,2025-08-19 12:23:23.942020
710,1005008593534572,1509,1509,2,11,2025-08-19 12:23:23.942821
711,1005008593534572,201239108,201239108,2,11,2025-08-19 12:23:23.943666
712,1005008593534572,200370154,200370154,2,11,2025-08-19 12:23:23.944544
713,1005008938084055,200001680,200001680,2,12,2025-08-19 12:23:23.946332
714,1005008938084055,1509,1509,2,12,2025-08-19 12:23:23.947120
715,1005008938084055,201239108,201239108,2,12,2025-08-19 12:23:23.947902
716,1005008938084055,200370154,200370154,2,12,2025-08-19 12:23:23.948692
717,1005007092665111,200001680,200001680,2,13,2025-08-19 12:23:23.950418
718,1005007092665111,1509,1509,2,13,2025-08-19 12:23:23.951192
719,1005007092665111,201239108,201239108,2,13,2025-08-19 12:23:23.951986
720,1005007092665111,200370154,200370154,2,13,2025-08-19 12:23:23.952784
721,1005008593712364,200001680,200001680,2,14,2025-08-19 12:23:23.954428
722,1005008593712364,1509,1509,2,14,2025-08-19 12:23:23.955216
723,1005008593712364,201239108,201239108,2,14,2025-08-19 12:23:23.956061
724,1005008593712364,200370154,200370154,2,14,2025-08-19 12:23:23.956843
725,1005003112018159,200001680,200001680,2,15,2025-08-19 12:23:23.958488
726,1005003112018159,1509,1509,2,15,2025-08-19 12:23:23.959281
727,1005003112018159,201239108,201239108,2,15,2025-08-19 12:23:23.960092
728,1005003112018159,200370154,200370154,2,15,2025-08-19 12:23:23.960872
729,1005006302537148,200001680,200001680,2,16,2025-08-19 12:23:23.962462
730,1005006302537148,1509,1509,2,16,2025-08-19 12:23:23.963236
731,1005006302537148,201239108,201239108,2,16,2025-08-19 12:23:23.964020
732,1005006302537148,200370154,200370154,2,16,2025-08-19 12:23:23.964829
733,1005005683209965,200001680,200001680,2,17,2025-08-19 12:23:23.966527
734,1005005683209965,1509,1509,2,17,2025-08-19 12:23:23.967288
735,1005005683209965,201239108,201239108,2,17,2025-08-19 12:23:23.968064
736,1005005683209965,200370154,200370154,2,17,2025-08-19 12:23:23.968844
737,1005008937860847,200001680,200001680,2,18,2025-08-19 12:23:23.970550
738,1005008937860847,1509,1509,2,18,2025-08-19 12:23:23.971388
739,1005008937860847,201239108,201239108,2,18,2025-08-19 12:23:23.972198
740,1005008937860847,200370154,200370154,2,18,2025-08-19 12:23:23.972970
741,1005008937903919,200001680,200001680,2,19,2025-08-19 12:23:23.974579
742,1005008937903919,1509,1509,2,19,2025-08-19 12:23:23.975356
743,1005008937903919,201239108,201239108,2,19,2025-08-19 12:23:23.976156
744,1005008937903919,200370154,200370154,2,19,2025-08-19 12:23:23.976987
745,1005008938120784,200001680,200001680,2,20,2025-08-19 12:23:23.978733
746,1005008938120784,1509,1509,2,20,2025-08-19 12:23:23.979539
747,1005008938120784,201239108,201239108,2,20,2025-08-19 12:23:23.980340
748,1005008938120784,200370154,200370154,2,20,2025-08-19 12:23:23.981136
749,1005004227126300,200001680,200001680,2,21,2025-08-19 12:23:23.983017
750,1005004227126300,1509,1509,2,21,2025-08-19 12:23:23.983820
751,1005004227126300,201239108,201239108,2,21,2025-08-19 12:23:23.984613
752,1005004227126300,200370154,200370154,2,21,2025-08-19 12:23:23.985402
753,1005008543672402,200001680,200001680,2,22,2025-08-19 12:23:23.987054
754,1005008543672402,1509,1509,2,22,2025-08-19 12:23:23.987838
755,1005008543672402,201239108,201239108,2,22,2025-08-19 12:23:23.988682
756,1005008543672402,200370154,200370154,2,22,2025-08-19 12:23:23.989518
757,1005008938249260,200001680,200001680,2,23,2025-08-19 12:23:23.991463
758,1005008938249260,1509,1509,2,23,2025-08-19 12:23:23.992285
759,1005008938249260,201239108,201239108,2,23,2025-08-19 12:23:23.993111
760,1005008938249260,200370154,200370154,2,23,2025-08-19 12:23:23.994043
761,1005008938003411,200001680,200001680,2,24,2025-08-19 12:23:23.995908
762,1005008938003411,1509,1509,2,24,2025-08-19 12:23:23.996783
763,1005008938003411,201239108,201239108,2,24,2025-08-19 12:23:23.997563
764,1005008938003411,200370154,200370154,2,24,2025-08-19 12:23:23.998390
765,1005007535407176,200001680,200001680,2,25,2025-08-19 12:23:24.000115
